{'order_id': 'o_97495', 'user_id': 'u_3547614401', 'pro_id': '1594165', 'order_time': '1-06-2023_12:57:58'}
{'order_id': 'o_57328', 'user_id': 'u_2010783619', 'pro_id': '1688013', 'order_time': '25-01-2023_09:51:14'}
{'order_id': 'o_28415', 'user_id': 'u_8347640028', 'pro_id': '1664441', 'order_time': '7-08-2023_09:44:35'}
{'order_id': 'o_67141', 'user_id': 'u_8347640028', 'pro_id': '1684065', 'order_time': '3-12-2023_05:33:13'}
{'order_id': 'o_20752', 'user_id': 'u_8347640028', 'pro_id': '1661143', 'order_time': '2-10-2023_00:38:33'}
{'order_id': 'o_67731', 'user_id': 'u_8347640028', 'pro_id': '1388185', 'order_time': '24-05-2023_15:14:09'}
{'order_id': 'o_30994', 'user_id': 'u_8347640028', 'pro_id': '1692981', 'order_time': '7-05-2023_14:39:00'}
{'order_id': 'o_61895', 'user_id': 'u_8347640028', 'pro_id': '1462650', 'order_time': '11-05-2023_15:50:16'}
{'order_id': 'o_63671', 'user_id': 'u_8347640028', 'pro_id': '1055298', 'order_time': '26-11-2023_05:07:39'}
{'order_id': 'o_92335', 'user_id': 'u_8347640028', 'pro_id': '1721562', 'order_time': '9-10-2023_16:56:42'}
{'order_id': 'o_71167', 'user_id': 'u_8347640028', 'pro_id': '1324058', 'order_time': '14-10-2023_21:30:18'}
{'order_id': 'o_24601', 'user_id': 'u_8347640028', 'pro_id': '1029394', 'order_time': '21-12-2023_11:41:39'}
{'order_id': 'o_20231', 'user_id': 'u_8347640028', 'pro_id': '1424235', 'order_time': '17-03-2023_00:47:39'}
{'order_id': 'o_88459', 'user_id': 'u_8347640028', 'pro_id': '1205596', 'order_time': '23-04-2023_14:08:49'}
{'order_id': 'o_58880', 'user_id': 'u_8347640028', 'pro_id': '1027173', 'order_time': '16-06-2023_08:36:09'}
{'order_id': 'o_95148', 'user_id': 'u_8347640028', 'pro_id': '1666932', 'order_time': '9-01-2023_22:49:12'}
{'order_id': 'o_43725', 'user_id': 'u_8347640028', 'pro_id': '1460455', 'order_time': '13-02-2023_02:59:47'}
{'order_id': 'o_27360', 'user_id': 'u_8347640028', 'pro_id': '1311132', 'order_time': '21-02-2023_01:22:02'}
{'order_id': 'o_70483', 'user_id': 'u_8347640028', 'pro_id': '1693312', 'order_time': '24-01-2023_08:21:10'}
{'order_id': 'o_65224', 'user_id': 'u_8347640028', 'pro_id': '1525730', 'order_time': '5-02-2023_20:40:23'}
{'order_id': 'o_93082', 'user_id': 'u_8347640028', 'pro_id': '1693036', 'order_time': '21-12-2023_21:49:54'}
{'order_id': 'o_80998', 'user_id': 'u_8347640028', 'pro_id': '1424908', 'order_time': '19-04-2023_07:21:10'}
{'order_id': 'o_64222', 'user_id': 'u_8347640028', 'pro_id': '1688719', 'order_time': '23-06-2023_13:24:14'}
{'order_id': 'o_38351', 'user_id': 'u_8347640028', 'pro_id': '1421400', 'order_time': '10-07-2023_00:13:10'}
{'order_id': 'o_38476', 'user_id': 'u_8347640028', 'pro_id': '1573104', 'order_time': '8-05-2023_04:28:38'}
{'order_id': 'o_52730', 'user_id': 'u_8347640028', 'pro_id': '1289981', 'order_time': '22-12-2023_22:44:22'}
{'order_id': 'o_39894', 'user_id': 'u_8347640028', 'pro_id': '1668602', 'order_time': '5-11-2023_14:56:43'}
{'order_id': 'o_58831', 'user_id': 'u_8347640028', 'pro_id': '1230373', 'order_time': '3-12-2023_05:44:50'}
{'order_id': 'o_30895', 'user_id': 'u_8347640028', 'pro_id': '1428838', 'order_time': '23-02-2023_20:49:27'}
{'order_id': 'o_95830', 'user_id': 'u_8347640028', 'pro_id': '1431464', 'order_time': '26-05-2023_07:39:31'}
{'order_id': 'o_52462', 'user_id': 'u_8347640028', 'pro_id': '1387604', 'order_time': '24-04-2023_06:07:48'}
{'order_id': 'o_24906', 'user_id': 'u_8347640028', 'pro_id': '1360874', 'order_time': '20-09-2023_17:46:00'}
{'order_id': 'o_79008', 'user_id': 'u_8347640028', 'pro_id': '1419214', 'order_time': '5-10-2023_13:49:30'}
{'order_id': 'o_20267', 'user_id': 'u_8347640028', 'pro_id': '1368848', 'order_time': '12-10-2023_06:22:47'}
{'order_id': 'o_63667', 'user_id': 'u_8347640028', 'pro_id': '1660760', 'order_time': '26-04-2023_03:58:34'}
{'order_id': 'o_72901', 'user_id': 'u_8347640028', 'pro_id': '1146952', 'order_time': '19-05-2023_15:12:22'}
{'order_id': 'o_28163', 'user_id': 'u_8347640028', 'pro_id': '1693120', 'order_time': '8-08-2023_07:19:40'}
{'order_id': 'o_72668', 'user_id': 'u_8347640028', 'pro_id': '1468231', 'order_time': '15-09-2023_03:16:57'}
{'order_id': 'o_19218', 'user_id': 'u_8347640028', 'pro_id': '1694052', 'order_time': '18-06-2023_20:50:28'}
{'order_id': 'o_75912', 'user_id': 'u_8347640028', 'pro_id': '1387818', 'order_time': '7-11-2023_15:11:03'}
{'order_id': 'o_49238', 'user_id': 'u_8347640028', 'pro_id': '1274272', 'order_time': '11-11-2023_16:29:00'}
{'order_id': 'o_84390', 'user_id': 'u_8347640028', 'pro_id': '1646402', 'order_time': '3-03-2023_09:22:25'}
{'order_id': 'o_93647', 'user_id': 'u_8347640028', 'pro_id': '1318555', 'order_time': '10-02-2023_09:10:17'}
{'order_id': 'o_81046', 'user_id': 'u_8347640028', 'pro_id': '1658878', 'order_time': '15-11-2023_03:07:02'}
{'order_id': 'o_25628', 'user_id': 'u_8347640028', 'pro_id': '1310363', 'order_time': '24-08-2023_21:13:38'}
{'order_id': 'o_39027', 'user_id': 'u_8347640028', 'pro_id': '1424297', 'order_time': '23-03-2023_22:29:23'}
{'order_id': 'o_12051', 'user_id': 'u_8347640028', 'pro_id': '1094652', 'order_time': '3-05-2023_17:04:03'}
{'order_id': 'o_58085', 'user_id': 'u_8347640028', 'pro_id': '1381335', 'order_time': '27-04-2023_10:17:48'}
{'order_id': 'o_83539', 'user_id': 'u_8347640028', 'pro_id': '1365784', 'order_time': '5-10-2023_20:16:57'}
{'order_id': 'o_71766', 'user_id': 'u_8347640028', 'pro_id': '1352959', 'order_time': '26-01-2023_16:11:40'}
{'order_id': 'o_56657', 'user_id': 'u_8347640028', 'pro_id': '1709963', 'order_time': '28-04-2023_07:06:58'}
{'order_id': 'o_47969', 'user_id': 'u_8347640028', 'pro_id': '1706324', 'order_time': '17-01-2023_14:37:06'}
{'order_id': 'o_18514', 'user_id': 'u_8347640028', 'pro_id': '1434057', 'order_time': '11-01-2023_06:45:06'}
{'order_id': 'o_44384', 'user_id': 'u_8347640028', 'pro_id': '1708376', 'order_time': '27-10-2023_19:01:04'}
{'order_id': 'o_57453', 'user_id': 'u_8347640028', 'pro_id': '1692728', 'order_time': '5-11-2023_13:40:44'}
{'order_id': 'o_76213', 'user_id': 'u_8347640028', 'pro_id': '935167', 'order_time': '5-06-2023_20:31:08'}
